split,task,seed,episode,method,candidate,task_success,mechanical_closure_margin,semantic_violation,functional_blockage,slip_rate,damage_rate,semantic_calibration_error,oracle_regret
combined_hard_shift,tool_use_handle_grasp,3,28,minus_task_intent_conditioning,1,0.00000,0.72979,0.00000,1.00000,0.00000,0.00000,0.38149,0.00000
combined_hard_shift,tool_use_handle_grasp,3,28,minus_forbidden_surface_semantics,1,0.00000,0.72979,0.00000,0.00000,0.00000,0.00000,0.38216,0.00000
combined_hard_shift,tool_use_handle_grasp,3,28,minus_functional_access_constraint,1,0.00000,0.72979,0.00000,0.00000,0.00000,0.00000,0.37252,0.00000
combined_hard_shift,tool_use_handle_grasp,3,28,minus_material_deformation_risk,1,0.00000,0.72979,0.00000,0.00000,0.00000,0.00000,0.28073,0.00000
combined_hard_shift,tool_use_handle_grasp,3,28,geometry_only_closure_score,14,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.61084,0.36115
combined_hard_shift,tool_use_handle_grasp,3,28,language_only_semantic_score,1,1.00000,0.72979,0.00000,0.00000,1.00000,0.00000,0.05837,0.00000
combined_hard_shift,tool_use_handle_grasp,3,29,full_semantic_force_closure,7,0.00000,0.51689,1.00000,0.00000,0.00000,0.00000,0.59174,0.49111
combined_hard_shift,tool_use_handle_grasp,3,29,minus_task_intent_conditioning,7,0.00000,0.51689,1.00000,1.00000,1.00000,0.00000,0.48730,0.49111
combined_hard_shift,tool_use_handle_grasp,3,29,minus_forbidden_surface_semantics,7,0.00000,0.51689,1.00000,1.00000,1.00000,0.00000,0.57654,0.49111
combined_hard_shift,tool_use_handle_grasp,3,29,minus_functional_access_constraint,12,0.00000,0.47785,0.00000,1.00000,1.00000,1.00000,0.18297,0.25035
combined_hard_shift,tool_use_handle_grasp,3,29,minus_material_deformation_risk,7,0.00000,0.51689,1.00000,1.00000,0.00000,1.00000,0.62288,0.49111
combined_hard_shift,tool_use_handle_grasp,3,29,geometry_only_closure_score,5,0.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.32729,0.16782
combined_hard_shift,tool_use_handle_grasp,3,29,language_only_semantic_score,12,0.00000,0.47785,0.00000,1.00000,0.00000,0.00000,0.30143,0.25035
combined_hard_shift,tool_use_handle_grasp,3,30,full_semantic_force_closure,7,0.00000,0.37853,0.00000,0.00000,1.00000,0.00000,0.19114,0.00000
combined_hard_shift,tool_use_handle_grasp,3,30,minus_task_intent_conditioning,7,0.00000,0.37853,0.00000,0.00000,0.00000,0.00000,0.37255,0.00000
combined_hard_shift,tool_use_handle_grasp,3,30,minus_forbidden_surface_semantics,7,1.00000,0.37853,0.00000,0.00000,1.00000,0.00000,0.32461,0.00000
combined_hard_shift,tool_use_handle_grasp,3,30,minus_functional_access_constraint,7,0.00000,0.37853,0.00000,0.00000,0.00000,1.00000,0.39318,0.00000
combined_hard_shift,tool_use_handle_grasp,3,30,minus_material_deformation_risk,7,0.00000,0.37853,0.00000,0.00000,0.00000,0.00000,0.23315,0.00000
combined_hard_shift,tool_use_handle_grasp,3,30,geometry_only_closure_score,13,0.00000,0.97701,1.00000,0.00000,0.00000,0.00000,0.65829,0.33187
combined_hard_shift,tool_use_handle_grasp,3,30,language_only_semantic_score,7,1.00000,0.37853,0.00000,0.00000,1.00000,0.00000,0.01726,0.00000
combined_hard_shift,tool_use_handle_grasp,3,31,full_semantic_force_closure,6,0.00000,0.86463,0.00000,1.00000,1.00000,0.00000,0.25650,0.00000
combined_hard_shift,tool_use_handle_grasp,3,31,minus_task_intent_conditioning,6,0.00000,0.86463,0.00000,0.00000,0.00000,1.00000,0.31913,0.00000
combined_hard_shift,tool_use_handle_grasp,3,31,minus_forbidden_surface_semantics,6,0.00000,0.86463,0.00000,0.00000,0.00000,1.00000,0.33002,0.00000
combined_hard_shift,tool_use_handle_grasp,3,31,minus_functional_access_constraint,6,0.00000,0.86463,0.00000,0.00000,0.00000,1.00000,0.31977,0.00000
combined_hard_shift,tool_use_handle_grasp,3,31,minus_material_deformation_risk,6,1.00000,0.86463,0.00000,0.00000,0.00000,0.00000,0.15107,0.00000
combined_hard_shift,tool_use_handle_grasp,3,31,geometry_only_closure_score,3,0.00000,0.90936,0.00000,0.00000,0.00000,1.00000,0.14503,0.17905
combined_hard_shift,tool_use_handle_grasp,3,31,language_only_semantic_score,9,0.00000,0.60869,1.00000,1.00000,0.00000,0.00000,0.07954,0.17532
combined_hard_shift,tool_use_handle_grasp,3,32,full_semantic_force_closure,11,0.00000,0.91017,1.00000,1.00000,0.00000,0.00000,0.68753,0.30562
combined_hard_shift,tool_use_handle_grasp,3,32,minus_task_intent_conditioning,11,0.00000,0.91017,1.00000,1.00000,0.00000,0.00000,0.61048,0.30562
combined_hard_shift,tool_use_handle_grasp,3,32,minus_forbidden_surface_semantics,11,0.00000,0.91017,1.00000,1.00000,0.00000,0.00000,0.68169,0.30562
combined_hard_shift,tool_use_handle_grasp,3,32,minus_functional_access_constraint,11,0.00000,0.91017,1.00000,1.00000,0.00000,0.00000,0.60632,0.30562
combined_hard_shift,tool_use_handle_grasp,3,32,minus_material_deformation_risk,11,0.00000,0.91017,1.00000,1.00000,0.00000,0.00000,0.74485,0.30562
combined_hard_shift,tool_use_handle_grasp,3,32,geometry_only_closure_score,11,0.00000,0.91017,1.00000,0.00000,0.00000,0.00000,0.64468,0.30562
combined_hard_shift,tool_use_handle_grasp,3,32,language_only_semantic_score,3,0.00000,0.14850,0.00000,1.00000,0.00000,0.00000,0.05051,0.28109
combined_hard_shift,tool_use_handle_grasp,3,33,full_semantic_force_closure,11,0.00000,0.75728,0.00000,1.00000,0.00000,0.00000,0.24190,0.12021
combined_hard_shift,tool_use_handle_grasp,3,33,minus_task_intent_conditioning,11,0.00000,0.75728,0.00000,1.00000,1.00000,0.00000,0.35769,0.12021
combined_hard_shift,tool_use_handle_grasp,3,33,minus_forbidden_surface_semantics,11,0.00000,0.75728,0.00000,1.00000,0.00000,0.00000,0.35226,0.12021
combined_hard_shift,tool_use_handle_grasp,3,33,minus_functional_access_constraint,11,0.00000,0.75728,0.00000,1.00000,1.00000,0.00000,0.34340,0.12021
combined_hard_shift,tool_use_handle_grasp,3,33,minus_material_deformation_risk,11,1.00000,0.75728,0.00000,1.00000,0.00000,0.00000,0.25443,0.12021
combined_hard_shift,tool_use_handle_grasp,3,33,geometry_only_closure_score,11,0.00000,0.75728,0.00000,1.00000,0.00000,0.00000,0.36950,0.12021
combined_hard_shift,tool_use_handle_grasp,3,33,language_only_semantic_score,3,1.00000,0.59154,0.00000,0.00000,1.00000,0.00000,0.04421,0.00000
combined_hard_shift,tool_use_handle_grasp,3,34,full_semantic_force_closure,12,1.00000,0.44003,0.00000,0.00000,1.00000,0.00000,0.38476,0.00000
combined_hard_shift,tool_use_handle_grasp,3,34,minus_task_intent_conditioning,12,0.00000,0.44003,0.00000,1.00000,0.00000,0.00000,0.52601,0.00000
combined_hard_shift,tool_use_handle_grasp,3,34,minus_forbidden_surface_semantics,12,1.00000,0.44003,0.00000,0.00000,0.00000,0.00000,0.47513,0.00000
combined_hard_shift,tool_use_handle_grasp,3,34,minus_functional_access_constraint,12,0.00000,0.44003,0.00000,0.00000,1.00000,0.00000,0.54048,0.00000
combined_hard_shift,tool_use_handle_grasp,3,34,minus_material_deformation_risk,12,1.00000,0.44003,0.00000,1.00000,0.00000,0.00000,0.41166,0.00000
combined_hard_shift,tool_use_handle_grasp,3,34,geometry_only_closure_score,14,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.12704,0.02760
combined_hard_shift,tool_use_handle_grasp,3,34,language_only_semantic_score,8,0.00000,0.73573,0.00000,0.00000,0.00000,0.00000,0.00214,0.17240
combined_hard_shift,tool_use_handle_grasp,3,35,full_semantic_force_closure,1,0.00000,0.23000,1.00000,0.00000,1.00000,0.00000,0.18417,0.22191
combined_hard_shift,tool_use_handle_grasp,3,35,minus_task_intent_conditioning,15,0.00000,0.92674,0.00000,0.00000,0.00000,0.00000,0.03989,0.00000
combined_hard_shift,tool_use_handle_grasp,3,35,minus_forbidden_surface_semantics,10,0.00000,0.79252,1.00000,1.00000,1.00000,0.00000,0.58712,0.28800
combined_hard_shift,tool_use_handle_grasp,3,35,minus_functional_access_constraint,15,1.00000,0.92674,1.00000,0.00000,1.00000,1.00000,0.05452,0.00000
combined_hard_shift,tool_use_handle_grasp,3,35,minus_material_deformation_risk,1,0.00000,0.23000,0.00000,0.00000,1.00000,0.00000,0.23555,0.22191
combined_hard_shift,tool_use_handle_grasp,3,35,geometry_only_closure_score,2,0.00000,0.84217,1.00000,0.00000,0.00000,0.00000,0.63313,0.22776
combined_hard_shift,tool_use_handle_grasp,3,35,language_only_semantic_score,3,0.00000,0.30334,0.00000,1.00000,0.00000,0.00000,0.01489,0.12925
combined_hard_shift,tool_use_handle_grasp,3,36,full_semantic_force_closure,5,0.00000,0.65165,1.00000,0.00000,0.00000,0.00000,0.07241,0.10052
combined_hard_shift,tool_use_handle_grasp,3,36,minus_task_intent_conditioning,7,0.00000,0.77679,1.00000,1.00000,1.00000,0.00000,0.11712,0.11087
combined_hard_shift,tool_use_handle_grasp,3,36,minus_forbidden_surface_semantics,0,1.00000,0.84916,1.00000,0.00000,1.00000,0.00000,0.03590,0.00000
combined_hard_shift,tool_use_handle_grasp,3,36,minus_functional_access_constraint,7,0.00000,0.77679,0.00000,0.00000,0.00000,0.00000,0.12953,0.11087
combined_hard_shift,tool_use_handle_grasp,3,36,minus_material_deformation_risk,7,1.00000,0.77679,0.00000,1.00000,1.00000,1.00000,0.05473,0.11087
combined_hard_shift,tool_use_handle_grasp,3,36,geometry_only_closure_score,0,1.00000,0.84916,1.00000,1.00000,0.00000,0.00000,0.01557,0.00000
combined_hard_shift,tool_use_handle_grasp,3,36,language_only_semantic_score,9,0.00000,0.16039,1.00000,0.00000,1.00000,0.00000,0.19837,0.19410
combined_hard_shift,tool_use_handle_grasp,3,37,full_semantic_force_closure,0,1.00000,0.78648,1.00000,0.00000,0.00000,0.00000,0.11911,0.09329
combined_hard_shift,tool_use_handle_grasp,3,37,minus_task_intent_conditioning,6,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.22094,0.00000
combined_hard_shift,tool_use_handle_grasp,3,37,minus_forbidden_surface_semantics,0,0.00000,0.78648,1.00000,1.00000,0.00000,0.00000,0.08807,0.09329
combined_hard_shift,tool_use_handle_grasp,3,37,minus_functional_access_constraint,6,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.18316,0.00000
combined_hard_shift,tool_use_handle_grasp,3,37,minus_material_deformation_risk,0,1.00000,0.78648,0.00000,0.00000,0.00000,0.00000,0.13783,0.09329
combined_hard_shift,tool_use_handle_grasp,3,37,geometry_only_closure_score,0,0.00000,0.78648,1.00000,1.00000,1.00000,1.00000,0.05539,0.09329
combined_hard_shift,tool_use_handle_grasp,3,37,language_only_semantic_score,3,0.00000,0.40824,0.00000,1.00000,1.00000,0.00000,0.16589,0.24307
combined_hard_shift,tool_use_handle_grasp,3,38,full_semantic_force_closure,10,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.11382,0.05218
combined_hard_shift,tool_use_handle_grasp,3,38,minus_task_intent_conditioning,10,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.04742,0.05218
combined_hard_shift,tool_use_handle_grasp,3,38,minus_forbidden_surface_semantics,10,0.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.05983,0.05218
combined_hard_shift,tool_use_handle_grasp,3,38,minus_functional_access_constraint,10,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.05120,0.05218
combined_hard_shift,tool_use_handle_grasp,3,38,minus_material_deformation_risk,10,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.21703,0.05218
combined_hard_shift,tool_use_handle_grasp,3,38,geometry_only_closure_score,10,0.00000,1.00000,1.00000,1.00000,0.00000,1.00000,0.12459,0.05218
combined_hard_shift,tool_use_handle_grasp,3,38,language_only_semantic_score,4,0.00000,0.66345,1.00000,1.00000,0.00000,1.00000,0.12755,0.04181
combined_hard_shift,tool_use_handle_grasp,3,39,full_semantic_force_closure,7,1.00000,0.61097,0.00000,0.00000,0.00000,1.00000,0.38752,0.00000
combined_hard_shift,tool_use_handle_grasp,3,39,minus_task_intent_conditioning,6,0.00000,0.76456,0.00000,0.00000,0.00000,1.00000,0.39672,0.19726
combined_hard_shift,tool_use_handle_grasp,3,39,minus_forbidden_surface_semantics,15,0.00000,0.54955,1.00000,0.00000,1.00000,0.00000,0.09217,0.20845
combined_hard_shift,tool_use_handle_grasp,3,39,minus_functional_access_constraint,6,1.00000,0.76456,0.00000,0.00000,1.00000,1.00000,0.37205,0.19726
combined_hard_shift,tool_use_handle_grasp,3,39,minus_material_deformation_risk,1,0.00000,0.77817,1.00000,0.00000,1.00000,1.00000,0.34647,0.30220
combined_hard_shift,tool_use_handle_grasp,3,39,geometry_only_closure_score,12,0.00000,0.78175,1.00000,0.00000,1.00000,0.00000,0.35537,0.41498
combined_hard_shift,tool_use_handle_grasp,3,39,language_only_semantic_score,7,1.00000,0.61097,0.00000,0.00000,0.00000,1.00000,0.01142,0.00000
combined_hard_shift,tool_use_handle_grasp,3,40,full_semantic_force_closure,11,1.00000,0.48957,0.00000,0.00000,0.00000,0.00000,0.17864,0.00888
combined_hard_shift,tool_use_handle_grasp,3,40,minus_task_intent_conditioning,5,0.00000,0.76844,1.00000,1.00000,0.00000,0.00000,0.00274,0.09811
combined_hard_shift,tool_use_handle_grasp,3,40,minus_forbidden_surface_semantics,11,0.00000,0.48957,0.00000,1.00000,1.00000,0.00000,0.30490,0.00888
combined_hard_shift,tool_use_handle_grasp,3,40,minus_functional_access_constraint,5,0.00000,0.76844,1.00000,0.00000,0.00000,0.00000,0.02305,0.09811
combined_hard_shift,tool_use_handle_grasp,3,40,minus_material_deformation_risk,13,0.00000,0.97969,1.00000,1.00000,0.00000,1.00000,0.33209,0.28130
combined_hard_shift,tool_use_handle_grasp,3,40,geometry_only_closure_score,13,0.00000,0.97969,1.00000,1.00000,0.00000,1.00000,0.24440,0.28130
combined_hard_shift,tool_use_handle_grasp,3,40,language_only_semantic_score,4,0.00000,0.07302,0.00000,1.00000,0.00000,1.00000,0.05538,0.08782
combined_hard_shift,tool_use_handle_grasp,3,41,full_semantic_force_closure,6,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.26316,0.15514
combined_hard_shift,tool_use_handle_grasp,3,41,minus_task_intent_conditioning,6,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.18641,0.15514
combined_hard_shift,tool_use_handle_grasp,3,41,minus_forbidden_surface_semantics,6,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.19328,0.15514
combined_hard_shift,tool_use_handle_grasp,3,41,minus_functional_access_constraint,6,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.20101,0.15514
combined_hard_shift,tool_use_handle_grasp,3,41,minus_material_deformation_risk,6,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.29294,0.15514
combined_hard_shift,tool_use_handle_grasp,3,41,geometry_only_closure_score,15,0.00000,0.94678,1.00000,1.00000,0.00000,1.00000,0.67343,0.45755
combined_hard_shift,tool_use_handle_grasp,3,41,language_only_semantic_score,1,0.00000,0.46068,0.00000,0.00000,0.00000,0.00000,0.10482,0.00000
combined_hard_shift,spray_bottle_activation,3,0,full_semantic_force_closure,6,1.00000,0.09995,0.00000,0.00000,0.00000,0.00000,0.37129,0.00377
combined_hard_shift,spray_bottle_activation,3,0,minus_task_intent_conditioning,11,0.00000,0.81645,0.00000,1.00000,0.00000,0.00000,0.02617,0.14370
combined_hard_shift,spray_bottle_activation,3,0,minus_forbidden_surface_semantics,6,0.00000,0.09995,0.00000,0.00000,1.00000,0.00000,0.50396,0.00377
combined_hard_shift,spray_bottle_activation,3,0,minus_functional_access_constraint,11,0.00000,0.81645,1.00000,1.00000,0.00000,1.00000,0.04408,0.14370
combined_hard_shift,spray_bottle_activation,3,0,minus_material_deformation_risk,11,0.00000,0.81645,1.00000,0.00000,0.00000,0.00000,0.16814,0.14370
combined_hard_shift,spray_bottle_activation,3,0,geometry_only_closure_score,11,0.00000,0.81645,0.00000,1.00000,1.00000,1.00000,0.19418,0.14370
combined_hard_shift,spray_bottle_activation,3,0,language_only_semantic_score,6,0.00000,0.09995,0.00000,1.00000,1.00000,0.00000,0.01494,0.00377
combined_hard_shift,spray_bottle_activation,3,1,full_semantic_force_closure,7,1.00000,0.96949,1.00000,0.00000,1.00000,1.00000,0.15916,0.00000
combined_hard_shift,spray_bottle_activation,3,1,minus_task_intent_conditioning,7,0.00000,0.96949,0.00000,0.00000,0.00000,1.00000,0.08000,0.00000
combined_hard_shift,spray_bottle_activation,3,1,minus_forbidden_surface_semantics,7,1.00000,0.96949,0.00000,0.00000,0.00000,0.00000,0.12643,0.00000
combined_hard_shift,spray_bottle_activation,3,1,minus_functional_access_constraint,7,0.00000,0.96949,0.00000,0.00000,0.00000,0.00000,0.05887,0.00000
combined_hard_shift,spray_bottle_activation,3,1,minus_material_deformation_risk,7,0.00000,0.96949,0.00000,0.00000,0.00000,0.00000,0.30867,0.00000
combined_hard_shift,spray_bottle_activation,3,1,geometry_only_closure_score,6,0.00000,0.93895,1.00000,1.00000,0.00000,0.00000,0.52226,0.36246
combined_hard_shift,spray_bottle_activation,3,1,language_only_semantic_score,14,1.00000,0.19717,0.00000,0.00000,1.00000,0.00000,0.07013,0.12045
combined_hard_shift,spray_bottle_activation,3,2,full_semantic_force_closure,1,0.00000,0.82980,1.00000,1.00000,0.00000,0.00000,0.05544,0.10301
combined_hard_shift,spray_bottle_activation,3,2,minus_task_intent_conditioning,1,0.00000,0.82980,1.00000,0.00000,0.00000,1.00000,0.09641,0.10301
combined_hard_shift,spray_bottle_activation,3,2,minus_forbidden_surface_semantics,12,1.00000,0.67195,1.00000,0.00000,0.00000,0.00000,0.03065,0.10653
combined_hard_shift,spray_bottle_activation,3,2,minus_functional_access_constraint,1,1.00000,0.82980,0.00000,0.00000,0.00000,0.00000,0.06734,0.10301
combined_hard_shift,spray_bottle_activation,3,2,minus_material_deformation_risk,0,0.00000,0.97388,0.00000,1.00000,0.00000,1.00000,0.28734,0.13377
combined_hard_shift,spray_bottle_activation,3,2,geometry_only_closure_score,11,0.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.24268,0.22032
combined_hard_shift,spray_bottle_activation,3,2,language_only_semantic_score,7,0.00000,0.57386,0.00000,0.00000,0.00000,0.00000,0.04290,0.28999
combined_hard_shift,spray_bottle_activation,3,3,full_semantic_force_closure,2,1.00000,0.88844,0.00000,1.00000,0.00000,1.00000,0.07819,0.07576
combined_hard_shift,spray_bottle_activation,3,3,minus_task_intent_conditioning,2,0.00000,0.88844,0.00000,0.00000,0.00000,1.00000,0.00832,0.07576
combined_hard_shift,spray_bottle_activation,3,3,minus_forbidden_surface_semantics,2,0.00000,0.88844,0.00000,0.00000,0.00000,1.00000,0.02545,0.07576
combined_hard_shift,spray_bottle_activation,3,3,minus_functional_access_constraint,2,1.00000,0.88844,0.00000,0.00000,0.00000,1.00000,0.02560,0.07576
combined_hard_shift,spray_bottle_activation,3,3,minus_material_deformation_risk,2,0.00000,0.88844,0.00000,0.00000,0.00000,0.00000,0.24455,0.07576
combined_hard_shift,spray_bottle_activation,3,3,geometry_only_closure_score,4,0.00000,0.90802,1.00000,1.00000,0.00000,1.00000,0.67688,0.49460
combined_hard_shift,spray_bottle_activation,3,3,language_only_semantic_score,0,0.00000,0.80049,0.00000,1.00000,0.00000,0.00000,0.07220,0.00000
combined_hard_shift,spray_bottle_activation,3,4,full_semantic_force_closure,8,0.00000,0.73325,0.00000,0.00000,0.00000,0.00000,0.14324,0.04244
combined_hard_shift,spray_bottle_activation,3,4,minus_task_intent_conditioning,8,1.00000,0.73325,0.00000,0.00000,0.00000,0.00000,0.29631,0.04244
combined_hard_shift,spray_bottle_activation,3,4,minus_forbidden_surface_semantics,8,1.00000,0.73325,0.00000,0.00000,0.00000,0.00000,0.26069,0.04244
combined_hard_shift,spray_bottle_activation,3,4,minus_functional_access_constraint,8,1.00000,0.73325,0.00000,0.00000,0.00000,0.00000,0.30156,0.04244
combined_hard_shift,spray_bottle_activation,3,4,minus_material_deformation_risk,8,1.00000,0.73325,0.00000,0.00000,0.00000,0.00000,0.17442,0.04244
combined_hard_shift,spray_bottle_activation,3,4,geometry_only_closure_score,1,1.00000,0.68276,0.00000,0.00000,0.00000,1.00000,0.13544,0.22836
combined_hard_shift,spray_bottle_activation,3,4,language_only_semantic_score,11,1.00000,0.46031,0.00000,1.00000,0.00000,1.00000,0.01459,0.06306
combined_hard_shift,spray_bottle_activation,3,5,full_semantic_force_closure,15,1.00000,0.91712,0.00000,1.00000,0.00000,1.00000,0.35088,0.00000
combined_hard_shift,spray_bottle_activation,3,5,minus_task_intent_conditioning,15,1.00000,0.91712,0.00000,0.00000,0.00000,0.00000,0.43475,0.00000
combined_hard_shift,spray_bottle_activation,3,5,minus_forbidden_surface_semantics,14,1.00000,0.56219,0.00000,0.00000,0.00000,1.00000,0.04904,0.09373
combined_hard_shift,spray_bottle_activation,3,5,minus_functional_access_constraint,15,0.00000,0.91712,0.00000,0.00000,0.00000,1.00000,0.43295,0.00000
combined_hard_shift,spray_bottle_activation,3,5,minus_material_deformation_risk,15,1.00000,0.91712,0.00000,1.00000,0.00000,1.00000,0.25070,0.00000
combined_hard_shift,spray_bottle_activation,3,5,geometry_only_closure_score,0,0.00000,0.93722,1.00000,0.00000,0.00000,0.00000,0.58318,0.41861
combined_hard_shift,spray_bottle_activation,3,5,language_only_semantic_score,4,0.00000,0.92215,1.00000,0.00000,0.00000,0.00000,0.41158,0.14890
combined_hard_shift,spray_bottle_activation,3,6,full_semantic_force_closure,13,1.00000,0.45308,0.00000,0.00000,0.00000,0.00000,0.27556,0.03785
combined_hard_shift,spray_bottle_activation,3,6,minus_task_intent_conditioning,13,0.00000,0.45308,0.00000,0.00000,0.00000,0.00000,0.40158,0.03785
combined_hard_shift,spray_bottle_activation,3,6,minus_forbidden_surface_semantics,14,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.59977,0.16567
combined_hard_shift,spray_bottle_activation,3,6,minus_functional_access_constraint,13,0.00000,0.45308,0.00000,1.00000,1.00000,0.00000,0.39764,0.03785
combined_hard_shift,spray_bottle_activation,3,6,minus_material_deformation_risk,15,0.00000,0.94668,1.00000,0.00000,0.00000,0.00000,0.18724,0.05125
combined_hard_shift,spray_bottle_activation,3,6,geometry_only_closure_score,14,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.63951,0.16567
combined_hard_shift,spray_bottle_activation,3,6,language_only_semantic_score,13,1.00000,0.45308,0.00000,1.00000,0.00000,0.00000,0.00553,0.03785
combined_hard_shift,spray_bottle_activation,3,7,full_semantic_force_closure,10,1.00000,0.45555,0.00000,0.00000,0.00000,0.00000,0.34235,0.00000
combined_hard_shift,spray_bottle_activation,3,7,minus_task_intent_conditioning,10,0.00000,0.45555,0.00000,0.00000,0.00000,1.00000,0.42313,0.00000
combined_hard_shift,spray_bottle_activation,3,7,minus_forbidden_surface_semantics,13,0.00000,0.59124,1.00000,0.00000,0.00000,1.00000,0.00617,0.13812
combined_hard_shift,spray_bottle_activation,3,7,minus_functional_access_constraint,10,0.00000,0.45555,0.00000,0.00000,1.00000,1.00000,0.42091,0.00000
combined_hard_shift,spray_bottle_activation,3,7,minus_material_deformation_risk,13,0.00000,0.59124,1.00000,0.00000,0.00000,1.00000,0.20896,0.13812
combined_hard_shift,spray_bottle_activation,3,7,geometry_only_closure_score,5,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.60997,0.36530
combined_hard_shift,spray_bottle_activation,3,7,language_only_semantic_score,10,0.00000,0.45555,0.00000,0.00000,0.00000,1.00000,0.00494,0.00000
combined_hard_shift,spray_bottle_activation,3,8,full_semantic_force_closure,7,0.00000,0.77558,1.00000,0.00000,0.00000,0.00000,0.00670,0.12652
combined_hard_shift,spray_bottle_activation,3,8,minus_task_intent_conditioning,7,1.00000,0.77558,0.00000,1.00000,0.00000,0.00000,0.09685,0.12652
combined_hard_shift,spray_bottle_activation,3,8,minus_forbidden_surface_semantics,7,1.00000,0.77558,1.00000,0.00000,0.00000,0.00000,0.06942,0.12652
combined_hard_shift,spray_bottle_activation,3,8,minus_functional_access_constraint,7,0.00000,0.77558,1.00000,1.00000,0.00000,0.00000,0.08659,0.12652
combined_hard_shift,spray_bottle_activation,3,8,minus_material_deformation_risk,7,0.00000,0.77558,0.00000,1.00000,0.00000,0.00000,0.02087,0.12652
combined_hard_shift,spray_bottle_activation,3,8,geometry_only_closure_score,7,1.00000,0.77558,0.00000,1.00000,0.00000,0.00000,0.01722,0.12652
combined_hard_shift,spray_bottle_activation,3,8,language_only_semantic_score,0,1.00000,0.17208,0.00000,1.00000,1.00000,1.00000,0.04783,0.14720
combined_hard_shift,spray_bottle_activation,3,9,full_semantic_force_closure,14,0.00000,0.84775,1.00000,0.00000,0.00000,1.00000,0.19231,0.05630
combined_hard_shift,spray_bottle_activation,3,9,minus_task_intent_conditioning,14,0.00000,0.84775,0.00000,1.00000,0.00000,0.00000,0.09767,0.05630
combined_hard_shift,spray_bottle_activation,3,9,minus_forbidden_surface_semantics,14,0.00000,0.84775,1.00000,1.00000,0.00000,1.00000,0.14442,0.05630
combined_hard_shift,spray_bottle_activation,3,9,minus_functional_access_constraint,14,0.00000,0.84775,1.00000,1.00000,0.00000,1.00000,0.10409,0.05630
combined_hard_shift,spray_bottle_activation,3,9,minus_material_deformation_risk,14,0.00000,0.84775,1.00000,0.00000,0.00000,1.00000,0.20595,0.05630
combined_hard_shift,spray_bottle_activation,3,9,geometry_only_closure_score,3,0.00000,0.87926,1.00000,1.00000,0.00000,0.00000,0.41202,0.00451
combined_hard_shift,spray_bottle_activation,3,9,language_only_semantic_score,4,0.00000,0.34367,0.00000,1.00000,0.00000,0.00000,0.15821,0.02008
combined_hard_shift,spray_bottle_activation,3,10,full_semantic_force_closure,9,0.00000,0.64371,1.00000,0.00000,0.00000,0.00000,0.13630,0.08496
combined_hard_shift,spray_bottle_activation,3,10,minus_task_intent_conditioning,9,0.00000,0.64371,1.00000,1.00000,0.00000,0.00000,0.01696,0.08496
combined_hard_shift,spray_bottle_activation,3,10,minus_forbidden_surface_semantics,9,0.00000,0.64371,0.00000,0.00000,0.00000,1.00000,0.07525,0.08496
combined_hard_shift,spray_bottle_activation,3,10,minus_functional_access_constraint,14,0.00000,0.36862,0.00000,1.00000,1.00000,1.00000,0.57238,0.14538
combined_hard_shift,spray_bottle_activation,3,10,minus_material_deformation_risk,5,0.00000,0.62523,1.00000,0.00000,0.00000,1.00000,0.33972,0.29656
combined_hard_shift,spray_bottle_activation,3,10,geometry_only_closure_score,11,0.00000,1.00000,1.00000,1.00000,0.00000,1.00000,0.60758,0.22260
combined_hard_shift,spray_bottle_activation,3,10,language_only_semantic_score,14,0.00000,0.36862,0.00000,0.00000,0.00000,0.00000,0.04793,0.14538
combined_hard_shift,spray_bottle_activation,3,11,full_semantic_force_closure,1,0.00000,0.71745,0.00000,0.00000,0.00000,0.00000,0.26926,0.31319
combined_hard_shift,spray_bottle_activation,3,11,minus_task_intent_conditioning,1,1.00000,0.71745,1.00000,0.00000,0.00000,1.00000,0.12627,0.31319
combined_hard_shift,spray_bottle_activation,3,11,minus_forbidden_surface_semantics,1,0.00000,0.71745,0.00000,1.00000,1.00000,0.00000,0.19542,0.31319
combined_hard_shift,spray_bottle_activation,3,11,minus_functional_access_constraint,1,0.00000,0.71745,1.00000,1.00000,0.00000,0.00000,0.10235,0.31319
